round,seed,strategy,count,percentage
282,1024,exploitation,29191,0.37
283,1024,coop,30931,0.4
283,1024,defect,17794,0.23
283,1024,exploitation,29275,0.38
284,1024,coop,32221,0.41
284,1024,defect,16347,0.21
284,1024,exploitation,29432,0.38
285,1024,coop,31451,0.4
285,1024,defect,17488,0.22
285,1024,exploitation,29061,0.37
286,1024,coop,31641,0.41
286,1024,defect,17175,0.22
286,1024,exploitation,29184,0.37
287,1024,coop,29704,0.38
287,1024,defect,18950,0.24
287,1024,exploitation,29346,0.38
288,1024,coop,30028,0.38
288,1024,defect,19218,0.25
288,1024,exploitation,28754,0.37
289,1024,coop,27142,0.35
289,1024,defect,21363,0.27
289,1024,exploitation,29495,0.38
290,1024,coop,27571,0.35
290,1024,defect,21205,0.27
290,1024,exploitation,29224,0.37
291,1024,coop,29412,0.38
291,1024,defect,19438,0.25
291,1024,exploitation,29150,0.37
292,1024,coop,29725,0.38
292,1024,defect,19573,0.25
292,1024,exploitation,28702,0.37
293,1024,coop,28329,0.36
293,1024,defect,20115,0.26
293,1024,exploitation,29556,0.38
294,1024,coop,28214,0.36
294,1024,defect,20305,0.26
294,1024,exploitation,29481,0.38
295,1024,coop,28250,0.36
295,1024,defect,20338,0.26
295,1024,exploitation,29412,0.38
296,1024,coop,28586,0.37
296,1024,defect,20396,0.26
