round,seed,strategy,count,percentage
197,1024,exploitation,30385,0.39
198,1024,coop,21821,0.28
198,1024,defect,26070,0.33
198,1024,exploitation,30109,0.39
199,1024,coop,20467,0.26
199,1024,defect,26824,0.34
199,1024,exploitation,30709,0.39
200,1024,coop,20428,0.26
200,1024,defect,26971,0.35
200,1024,exploitation,30601,0.39
201,1024,coop,20547,0.26
201,1024,defect,26912,0.35
201,1024,exploitation,30541,0.39
202,1024,coop,19215,0.25
202,1024,defect,28185,0.36
202,1024,exploitation,30600,0.39
203,1024,coop,18651,0.24
203,1024,defect,28948,0.37
203,1024,exploitation,30401,0.39
204,1024,coop,17474,0.22
204,1024,defect,29903,0.38
204,1024,exploitation,30623,0.39
205,1024,coop,19292,0.25
205,1024,defect,27730,0.36
205,1024,exploitation,30978,0.4
206,1024,coop,19362,0.25
206,1024,defect,27604,0.35
206,1024,exploitation,31034,0.4
207,1024,coop,21331,0.27
207,1024,defect,25548,0.33
207,1024,exploitation,31121,0.4
208,1024,coop,20508,0.26
208,1024,defect,26824,0.34
208,1024,exploitation,30668,0.39
209,1024,coop,19273,0.25
209,1024,defect,27933,0.36
209,1024,exploitation,30794,0.39
210,1024,coop,20861,0.27
210,1024,defect,25802,0.33
210,1024,exploitation,31337,0.4
211,1024,coop,19576,0.25
211,1024,defect,27085,0.35
211,1024,exploitation,31339,0.4
212,1024,coop,17710,0.23
212,1024,defect,29136,0.37
212,1024,exploitation,31154,0.4
213,1024,coop,17982,0.23
213,1024,defect,29052,0.37
213,1024,exploitation,30966,0.4
214,1024,coop,16322,0.21
214,1024,defect,31112,0.4
214,1024,exploitation,30566,0.39
215,1024,coop,14916,0.19
215,1024,defect,33352,0.43
215,1024,exploitation,29732,0.38
216,1024,coop,14995,0.19
216,1024,defect,32732,0.42
216,1024,exploitation,30273,0.39
217,1024,coop,15681,0.2
217,1024,defect,31277,0.4
217,1024,exploitation,31042,0.4
218,1024,coop,15571,0.2
218,1024,defect,31260,0.4
218,1024,exploitation,31169,0.4
219,1024,coop,15865,0.2
219,1024,defect,30375,0.39
219,1024,exploitation,31760,0.41
220,1024,coop,15603,0.2
220,1024,defect,31204,0.4
220,1024,exploitation,31193,0.4
221,1024,coop,14388,0.18
221,1024,defect,32460,0.42
221,1024,exploitation,31152,0.4
222,1024,coop,14335,0.18
222,1024,defect,32562,0.42
222,1024,exploitation,31103,0.4
223,1024,coop,14354,0.18
223,1024,defect,32451,0.42
223,1024,exploitation,31195,0.4
224,1024,coop,14422,0.18
224,1024,defect,32448,0.42
224,1024,exploitation,31130,0.4
225,1024,coop,13167,0.17
225,1024,defect,33814,0.43
225,1024,exploitation,31019,0.4
226,1024,coop,13137,0.17
226,1024,defect,34208,0.44
226,1024,exploitation,30655,0.39
227,1024,coop,12976,0.17
227,1024,defect,34413,0.44
227,1024,exploitation,30611,0.39
228,1024,coop,13826,0.18
228,1024,defect,33476,0.43
228,1024,exploitation,30698,0.39
229,1024,coop,12903,0.17
229,1024,defect,34684,0.44
229,1024,exploitation,30413,0.39
230,1024,coop,11384,0.15
230,1024,defect,37190,0.48
230,1024,exploitation,29426,0.38
231,1024,coop,11957,0.15
231,1024,defect,35255,0.45
231,1024,exploitation,30788,0.39
232,1024,coop,12790,0.16
232,1024,defect,34765,0.45
232,1024,exploitation,30445,0.39
233,1024,coop,12874,0.17
233,1024,defect,34732,0.45
233,1024,exploitation,30394,0.39
234,1024,coop,11896,0.15
234,1024,defect,35373,0.45
234,1024,exploitation,30731,0.39
235,1024,coop,12012,0.15
235,1024,defect,35382,0.45
235,1024,exploitation,30606,0.39
236,1024,coop,11375,0.15
236,1024,defect,37196,0.48
236,1024,exploitation,29429,0.38
237,1024,coop,11389,0.15
237,1024,defect,37099,0.48
237,1024,exploitation,29512,0.38
238,1024,coop,11335,0.15
238,1024,defect,36986,0.47
238,1024,exploitation,29679,0.38
239,1024,coop,12743,0.16
239,1024,defect,34798,0.45
239,1024,exploitation,30459,0.39
240,1024,coop,12848,0.16
240,1024,defect,34650,0.44
240,1024,exploitation,30502,0.39
241,1024,coop,13316,0.17
241,1024,defect,33227,0.43
241,1024,exploitation,31457,0.4
242,1024,coop,12045,0.15
242,1024,defect,35395,0.45
242,1024,exploitation,30560,0.39
243,1024,coop,10591,0.14
243,1024,defect,37641,0.48
243,1024,exploitation,29768,0.38
244,1024,coop,10684,0.14
244,1024,defect,37511,0.48
244,1024,exploitation,29805,0.38
245,1024,coop,10611,0.14
245,1024,defect,37721,0.48
245,1024,exploitation,29668,0.38
246,1024,coop,10529,0.13
246,1024,defect,37845,0.49
246,1024,exploitation,29626,0.38
247,1024,coop,10596,0.14
247,1024,defect,37689,0.48
247,1024,exploitation,29715,0.38
248,1024,coop,10552,0.14
248,1024,defect,37747,0.48
248,1024,exploitation,29701,0.38
249,1024,coop,10651,0.14
249,1024,defect,37596,0.48
249,1024,exploitation,29753,0.38
250,1024,coop,10764,0.14
250,1024,defect,37916,0.49
250,1024,exploitation,29320,0.38
251,1024,coop,9820,0.13
251,1024,defect,38282,0.49
251,1024,exploitation,29898,0.38
252,1024,coop,9875,0.13
252,1024,defect,38230,0.49
252,1024,exploitation,29895,0.38
253,1024,coop,9802,0.13
253,1024,defect,38381,0.49
253,1024,exploitation,29817,0.38
254,1024,coop,10320,0.13
254,1024,defect,36455,0.47
254,1024,exploitation,31225,0.4
255,1024,coop,10363,0.13
255,1024,defect,36476,0.47
255,1024,exploitation,31161,0.4
256,1024,coop,11606,0.15
256,1024,defect,34507,0.44
256,1024,exploitation,31887,0.41
257,1024,coop,11640,0.15
257,1024,defect,34420,0.44
257,1024,exploitation,31940,0.41
258,1024,coop,10226,0.13
258,1024,defect,36683,0.47
258,1024,exploitation,31091,0.4
259,1024,coop,9525,0.12
259,1024,defect,36918,0.47
259,1024,exploitation,31557,0.4
260,1024,coop,9288,0.12
260,1024,defect,37231,0.48
260,1024,exploitation,31481,0.4
261,1024,coop,9514,0.12
261,1024,defect,37104,0.48
261,1024,exploitation,31382,0.4
262,1024,coop,9443,0.12
262,1024,defect,37132,0.48
262,1024,exploitation,31425,0.4
263,1024,coop,9541,0.12
263,1024,defect,36910,0.47
263,1024,exploitation,31549,0.4
264,1024,coop,9623,0.12
264,1024,defect,36864,0.47
264,1024,exploitation,31513,0.4
265,1024,coop,9423,0.12
265,1024,defect,37029,0.47
265,1024,exploitation,31548,0.4
266,1024,coop,10624,0.14
266,1024,defect,34993,0.45
266,1024,exploitation,32383,0.42
267,1024,coop,10678,0.14
267,1024,defect,34715,0.45
267,1024,exploitation,32607,0.42
268,1024,coop,10808,0.14
268,1024,defect,35106,0.45
268,1024,exploitation,32086,0.41
269,1024,coop,10705,0.14
269,1024,defect,34880,0.45
269,1024,exploitation,32415,0.42
270,1024,coop,10653,0.14
270,1024,defect,35050,0.45
270,1024,exploitation,32297,0.41
271,1024,coop,11916,0.15
271,1024,defect,32867,0.42
271,1024,exploitation,33217,0.43
272,1024,coop,12936,0.17
272,1024,defect,32463,0.42
272,1024,exploitation,32601,0.42
273,1024,coop,14250,0.18
273,1024,defect,30190,0.39
273,1024,exploitation,33560,0.43
274,1024,coop,14751,0.19
274,1024,defect,28620,0.37
274,1024,exploitation,34629,0.44
275,1024,coop,13315,0.17
275,1024,defect,30561,0.39
275,1024,exploitation,34124,0.44
276,1024,coop,11850,0.15
276,1024,defect,32913,0.42
276,1024,exploitation,33237,0.43
277,1024,coop,11932,0.15
277,1024,defect,32730,0.42
277,1024,exploitation,33338,0.43
278,1024,coop,10694,0.14
278,1024,defect,34820,0.45
278,1024,exploitation,32486,0.42
279,1024,coop,10812,0.14
279,1024,defect,34922,0.45
279,1024,exploitation,32266,0.41
280,1024,coop,9404,0.12
280,1024,defect,37062,0.48
280,1024,exploitation,31534,0.4
281,1024,coop,8275,0.11
281,1024,defect,39180,0.5
281,1024,exploitation,30545,0.39
282,1024,coop,8471,0.11
282,1024,defect,39319,0.5
282,1024,exploitation,30210,0.39
283,1024,coop,8571,0.11
283,1024,defect,39035,0.5
283,1024,exploitation,30394,0.39
284,1024,coop,8438,0.11
284,1024,defect,39310,0.5
284,1024,exploitation,30252,0.39
285,1024,coop,8363,0.11
285,1024,defect,39144,0.5
285,1024,exploitation,30493,0.39
286,1024,coop,9566,0.12
286,1024,defect,36855,0.47
286,1024,exploitation,31579,0.4
287,1024,coop,10348,0.13
287,1024,defect,35989,0.46
287,1024,exploitation,31663,0.41
288,1024,coop,9348,0.12
288,1024,defect,38064,0.49
288,1024,exploitation,30588,0.39
289,1024,coop,9165,0.12
289,1024,defect,38294,0.49
289,1024,exploitation,30541,0.39
290,1024,coop,9189,0.12
290,1024,defect,38386,0.49
290,1024,exploitation,30425,0.39
291,1024,coop,9368,0.12
291,1024,defect,38212,0.49
291,1024,exploitation,30420,0.39
292,1024,coop,9419,0.12
292,1024,defect,38076,0.49
292,1024,exploitation,30505,0.39
293,1024,coop,10567,0.14
293,1024,defect,35960,0.46
293,1024,exploitation,31473,0.4
294,1024,coop,10488,0.13
294,1024,defect,35813,0.46
294,1024,exploitation,31699,0.41
295,1024,coop,10382,0.13
295,1024,defect,35982,0.46
295,1024,exploitation,31636,0.41
296,1024,coop,10485,0.13
296,1024,defect,35902,0.46
296,1024,exploitation,31613,0.41
