round,seed,strategy,count,percentage
278,1024,exploitation,23635,0.3
279,1024,coop,49003,0.63
279,1024,defect,4836,0.06
279,1024,exploitation,24161,0.31
280,1024,coop,49144,0.63
280,1024,defect,4806,0.06
280,1024,exploitation,24050,0.31
281,1024,coop,46623,0.6
281,1024,defect,6415,0.08
281,1024,exploitation,24962,0.32
282,1024,coop,46726,0.6
282,1024,defect,6297,0.08
282,1024,exploitation,24977,0.32
283,1024,coop,47347,0.61
283,1024,defect,6229,0.08
283,1024,exploitation,24424,0.31
284,1024,coop,46764,0.6
284,1024,defect,6580,0.08
284,1024,exploitation,24656,0.32
285,1024,coop,46265,0.59
285,1024,defect,6598,0.08
285,1024,exploitation,25137,0.32
286,1024,coop,45771,0.59
286,1024,defect,7030,0.09
286,1024,exploitation,25199,0.32
287,1024,coop,45859,0.59
287,1024,defect,6915,0.09
287,1024,exploitation,25226,0.32
288,1024,coop,45525,0.58
288,1024,defect,7000,0.09
288,1024,exploitation,25475,0.33
289,1024,coop,44923,0.58
289,1024,defect,7224,0.09
289,1024,exploitation,25853,0.33
290,1024,coop,45354,0.58
290,1024,defect,7272,0.09
290,1024,exploitation,25374,0.33
291,1024,coop,47737,0.61
291,1024,defect,5576,0.07
291,1024,exploitation,24687,0.32
292,1024,coop,47166,0.6
292,1024,defect,5794,0.07
292,1024,exploitation,25040,0.32
293,1024,coop,47529,0.61
293,1024,defect,5508,0.07
293,1024,exploitation,24963,0.32
294,1024,coop,47447,0.61
294,1024,defect,5735,0.07
294,1024,exploitation,24818,0.32
295,1024,coop,47971,0.62
295,1024,defect,5283,0.07
295,1024,exploitation,24746,0.32
296,1024,coop,47448,0.61
296,1024,defect,5655,0.07
