round,seed,strategy,count,percentage
276,1024,coop,36549,0.47
276,1024,defect,13200,0.17
276,1024,exploitation,28251,0.36
277,1024,coop,37192,0.48
277,1024,defect,12704,0.16
277,1024,exploitation,28104,0.36
278,1024,coop,36801,0.47
278,1024,defect,12798,0.16
278,1024,exploitation,28401,0.36
279,1024,coop,35890,0.46
279,1024,defect,13437,0.17
279,1024,exploitation,28673,0.37
280,1024,coop,36040,0.46
280,1024,defect,13203,0.17
280,1024,exploitation,28757,0.37
281,1024,coop,34814,0.45
281,1024,defect,14815,0.19
281,1024,exploitation,28371,0.36
282,1024,coop,34558,0.44
282,1024,defect,14816,0.19
282,1024,exploitation,28626,0.37
283,1024,coop,34522,0.44
283,1024,defect,14763,0.19
283,1024,exploitation,28715,0.37
284,1024,coop,35978,0.46
284,1024,defect,13389,0.17
284,1024,exploitation,28633,0.37
285,1024,coop,34774,0.45
285,1024,defect,14705,0.19
285,1024,exploitation,28521,0.37
286,1024,coop,34983,0.45
286,1024,defect,14294,0.18
286,1024,exploitation,28723,0.37
287,1024,coop,35725,0.46
287,1024,defect,13937,0.18
287,1024,exploitation,28338,0.36
288,1024,coop,36599,0.47
288,1024,defect,13695,0.18
288,1024,exploitation,27706,0.36
289,1024,coop,35994,0.46
289,1024,defect,13642,0.17
289,1024,exploitation,28364,0.36
290,1024,coop,36180,0.46
290,1024,defect,13676,0.18
290,1024,exploitation,28144,0.36
291,1024,coop,38423,0.49
291,1024,defect,12006,0.15
291,1024,exploitation,27571,0.35
292,1024,coop,38092,0.49
292,1024,defect,12467,0.16
292,1024,exploitation,27441,0.35
293,1024,coop,36967,0.47
293,1024,defect,12715,0.16
293,1024,exploitation,28318,0.36
294,1024,coop,36780,0.47
294,1024,defect,12994,0.17
294,1024,exploitation,28226,0.36
295,1024,coop,36592,0.47
295,1024,defect,13033,0.17
295,1024,exploitation,28375,0.36
296,1024,coop,37050,0.48
296,1024,defect,12952,0.17
296,1024,exploitation,27998,0.36
