round,seed,strategy,count,percentage
41,4,defect,41814,0.17
41,4,exploitation,95071,0.39
42,4,coop,108046,0.44
42,4,defect,42079,0.17
42,4,exploitation,94875,0.39
43,4,coop,108152,0.44
43,4,defect,41937,0.17
43,4,exploitation,94911,0.39
44,4,coop,107427,0.44
44,4,defect,42684,0.17
44,4,exploitation,94889,0.39
45,4,coop,105966,0.43
45,4,defect,43301,0.18
45,4,exploitation,95733,0.39
46,4,coop,109007,0.44
46,4,defect,40958,0.17
46,4,exploitation,95035,0.39
47,4,coop,107794,0.44
47,4,defect,42184,0.17
47,4,exploitation,95022,0.39
48,4,coop,104589,0.43
48,4,defect,44478,0.18
48,4,exploitation,95933,0.39
49,4,coop,104929,0.43
49,4,defect,44451,0.18
49,4,exploitation,95620,0.39
50,4,coop,102845,0.42
50,4,defect,46173,0.19
50,4,exploitation,95982,0.39
1,5,coop,88617,0.36
1,5,defect,58908,0.24
1,5,exploitation,97475,0.4
2,5,coop,90546,0.37
2,5,defect,57382,0.23
2,5,exploitation,97072,0.4
3,5,coop,90454,0.37
3,5,defect,57337,0.23
3,5,exploitation,97209,0.4
4,5,coop,91583,0.37
4,5,defect,55983,0.23
4,5,exploitation,97434,0.4
5,5,coop,90816,0.37
5,5,defect,56647,0.23
5,5,exploitation,97537,0.4
6,5,coop,87375,0.36
6,5,defect,59058,0.24
6,5,exploitation,98567,0.4
7,5,coop,88068,0.36
7,5,defect,57975,0.24
7,5,exploitation,98957,0.4
8,5,coop,88004,0.36
8,5,defect,58112,0.24
8,5,exploitation,98884,0.4
9,5,coop,92194,0.38
9,5,defect,54701,0.22
9,5,exploitation,98105,0.4
10,5,coop,92377,0.38
10,5,defect,54856,0.22
10,5,exploitation,97767,0.4
11,5,coop,92482,0.38
11,5,defect,54548,0.22
11,5,exploitation,97970,0.4
12,5,coop,92853,0.38
12,5,defect,54977,0.22
12,5,exploitation,97170,0.4
13,5,coop,93530,0.38
13,5,defect,54097,0.22
13,5,exploitation,97373,0.4
14,5,coop,94512,0.39
14,5,defect,53581,0.22
14,5,exploitation,96907,0.4
15,5,coop,93433,0.38
15,5,defect,54101,0.22
15,5,exploitation,97466,0.4
16,5,coop,91203,0.37
16,5,defect,56770,0.23
16,5,exploitation,97027,0.4
17,5,coop,94746,0.39
17,5,defect,54103,0.22
17,5,exploitation,96151,0.39
18,5,coop,93233,0.38
18,5,defect,55478,0.23
18,5,exploitation,96289,0.39
19,5,coop,91026,0.37
19,5,defect,57357,0.23
19,5,exploitation,96617,0.39
20,5,coop,86731,0.35
20,5,defect,61290,0.25
20,5,exploitation,96979,0.4
21,5,coop,89447,0.37
21,5,defect,58162,0.24
21,5,exploitation,97391,0.4
22,5,coop,87162,0.36
22,5,defect,60074,0.25
22,5,exploitation,97764,0.4
23,5,coop,88298,0.36
23,5,defect,58945,0.24
23,5,exploitation,97757,0.4
24,5,coop,88771,0.36
24,5,defect,58230,0.24
24,5,exploitation,97999,0.4
25,5,coop,89939,0.37
25,5,defect,57962,0.24
25,5,exploitation,97099,0.4
26,5,coop,89628,0.37
26,5,defect,58117,0.24
26,5,exploitation,97255,0.4
27,5,coop,90017,0.37
27,5,defect,57608,0.24
27,5,exploitation,97375,0.4
28,5,coop,87428,0.36
28,5,defect,59137,0.24
28,5,exploitation,98435,0.4
29,5,coop,89920,0.37
29,5,defect,58301,0.24
29,5,exploitation,96779,0.4
30,5,coop,88381,0.36
30,5,defect,59592,0.24
30,5,exploitation,97027,0.4
31,5,coop,88100,0.36
31,5,defect,59234,0.24
31,5,exploitation,97666,0.4
32,5,coop,86913,0.35
32,5,defect,60029,0.25
32,5,exploitation,98058,0.4
33,5,coop,86653,0.35
33,5,defect,61040,0.25
33,5,exploitation,97307,0.4
34,5,coop,84057,0.34
34,5,defect,63295,0.26
34,5,exploitation,97648,0.4
35,5,coop,83227,0.34
35,5,defect,63922,0.26
35,5,exploitation,97851,0.4
36,5,coop,83883,0.34
36,5,defect,63663,0.26
36,5,exploitation,97454,0.4
37,5,coop,80776,0.33
37,5,defect,66900,0.27
37,5,exploitation,97324,0.4
38,5,coop,78188,0.32
38,5,defect,69992,0.29
38,5,exploitation,96820,0.4
39,5,coop,81224,0.33
39,5,defect,66728,0.27
39,5,exploitation,97048,0.4
40,5,coop,77728,0.32
40,5,defect,69295,0.28
40,5,exploitation,97977,0.4
41,5,coop,77694,0.32
41,5,defect,69726,0.28
41,5,exploitation,97580,0.4
42,5,coop,77047,0.31
42,5,defect,69567,0.28
42,5,exploitation,98386,0.4
43,5,coop,78498,0.32
43,5,defect,68892,0.28
43,5,exploitation,97610,0.4
44,5,coop,74037,0.3
44,5,defect,74318,0.3
44,5,exploitation,96645,0.39
45,5,coop,69432,0.28
45,5,defect,77904,0.32
45,5,exploitation,97664,0.4
46,5,coop,69957,0.29
46,5,defect,77893,0.32
46,5,exploitation,97150,0.4
47,5,coop,69503,0.28
47,5,defect,77435,0.32
47,5,exploitation,98062,0.4
48,5,coop,72946,0.3
48,5,defect,73801,0.3
48,5,exploitation,98253,0.4
49,5,coop,72615,0.3
49,5,defect,74832,0.31
49,5,exploitation,97553,0.4
50,5,coop,72837,0.3
50,5,defect,75233,0.31
50,5,exploitation,96930,0.4
1,6,coop,87454,0.36
1,6,defect,58991,0.24
1,6,exploitation,98555,0.4
2,6,coop,88489,0.36
2,6,defect,58282,0.24
2,6,exploitation,98229,0.4
3,6,coop,86640,0.35
3,6,defect,60605,0.25
3,6,exploitation,97755,0.4
4,6,coop,87699,0.36
4,6,defect,59119,0.24
4,6,exploitation,98182,0.4
5,6,coop,88237,0.36
5,6,defect,59357,0.24
5,6,exploitation,97406,0.4
6,6,coop,90261,0.37
6,6,defect,57086,0.23
6,6,exploitation,97653,0.4
7,6,coop,85096,0.35
7,6,defect,61951,0.25
7,6,exploitation,97953,0.4
8,6,coop,88176,0.36
8,6,defect,59667,0.24
8,6,exploitation,97157,0.4
9,6,coop,87664,0.36
9,6,defect,60475,0.25
9,6,exploitation,96861,0.4
10,6,coop,87111,0.36
10,6,defect,60937,0.25
10,6,exploitation,96952,0.4
11,6,coop,88214,0.36
11,6,defect,59933,0.24
11,6,exploitation,96853,0.4
12,6,coop,82435,0.34
12,6,defect,64956,0.27
12,6,exploitation,97609,0.4
13,6,coop,81045,0.33
13,6,defect,67112,0.27
13,6,exploitation,96843,0.4
14,6,coop,82545,0.34
14,6,defect,66061,0.27
14,6,exploitation,96394,0.39
15,6,coop,83361,0.34
15,6,defect,65106,0.27
15,6,exploitation,96533,0.39
16,6,coop,84015,0.34
16,6,defect,65146,0.27
16,6,exploitation,95839,0.39
