round,seed,strategy,count,percentage
230,1024,defect,21797,0.28
230,1024,exploitation,28832,0.37
231,1024,coop,26037,0.33
231,1024,defect,22972,0.29
231,1024,exploitation,28991,0.37
232,1024,coop,24663,0.32
232,1024,defect,23874,0.31
232,1024,exploitation,29463,0.38
233,1024,coop,24584,0.32
233,1024,defect,24035,0.31
233,1024,exploitation,29381,0.38
234,1024,coop,24708,0.32
234,1024,defect,23868,0.31
234,1024,exploitation,29424,0.38
235,1024,coop,26452,0.34
235,1024,defect,22151,0.28
235,1024,exploitation,29397,0.38
236,1024,coop,24784,0.32
236,1024,defect,23597,0.3
236,1024,exploitation,29619,0.38
237,1024,coop,26576,0.34
237,1024,defect,22093,0.28
237,1024,exploitation,29331,0.38
238,1024,coop,26498,0.34
238,1024,defect,22018,0.28
238,1024,exploitation,29484,0.38
239,1024,coop,24752,0.32
239,1024,defect,23598,0.3
239,1024,exploitation,29650,0.38
240,1024,coop,26423,0.34
240,1024,defect,22130,0.28
240,1024,exploitation,29447,0.38
241,1024,coop,26958,0.35
241,1024,defect,21577,0.28
241,1024,exploitation,29465,0.38
242,1024,coop,27021,0.35
242,1024,defect,21501,0.28
242,1024,exploitation,29478,0.38
243,1024,coop,25142,0.32
243,1024,defect,23394,0.3
243,1024,exploitation,29464,0.38
244,1024,coop,26912,0.35
244,1024,defect,21447,0.27
244,1024,exploitation,29641,0.38
245,1024,coop,27300,0.35
245,1024,defect,20970,0.27
245,1024,exploitation,29730,0.38
246,1024,coop,27729,0.36
246,1024,defect,20343,0.26
246,1024,exploitation,29928,0.38
247,1024,coop,29386,0.38
247,1024,defect,19182,0.25
247,1024,exploitation,29432,0.38
248,1024,coop,29480,0.38
248,1024,defect,18933,0.24
248,1024,exploitation,29587,0.38
249,1024,coop,31212,0.4
249,1024,defect,17569,0.23
249,1024,exploitation,29219,0.37
250,1024,coop,33211,0.43
250,1024,defect,16266,0.21
250,1024,exploitation,28523,0.37
251,1024,coop,33264,0.43
251,1024,defect,16137,0.21
251,1024,exploitation,28599,0.37
252,1024,coop,32908,0.42
252,1024,defect,16282,0.21
252,1024,exploitation,28810,0.37
253,1024,coop,33221,0.43
253,1024,defect,16136,0.21
253,1024,exploitation,28643,0.37
254,1024,coop,33677,0.43
254,1024,defect,15624,0.2
254,1024,exploitation,28699,0.37
255,1024,coop,35429,0.45
255,1024,defect,14397,0.18
255,1024,exploitation,28174,0.36
256,1024,coop,37365,0.48
256,1024,defect,13029,0.17
256,1024,exploitation,27606,0.35
257,1024,coop,39378,0.5
257,1024,defect,11532,0.15
257,1024,exploitation,27090,0.35
258,1024,coop,39385,0.5
258,1024,defect,11538,0.15
258,1024,exploitation,27077,0.35
259,1024,coop,37188,0.48
259,1024,defect,13076,0.17
259,1024,exploitation,27736,0.36
260,1024,coop,38056,0.49
260,1024,defect,12519,0.16
260,1024,exploitation,27425,0.35
261,1024,coop,37750,0.48
261,1024,defect,12477,0.16
261,1024,exploitation,27773,0.36
262,1024,coop,37846,0.49
262,1024,defect,12697,0.16
262,1024,exploitation,27457,0.35
263,1024,coop,35585,0.46
263,1024,defect,13967,0.18
263,1024,exploitation,28448,0.36
264,1024,coop,35992,0.46
264,1024,defect,13742,0.18
264,1024,exploitation,28266,0.36
265,1024,coop,36224,0.46
265,1024,defect,13898,0.18
265,1024,exploitation,27878,0.36
266,1024,coop,35898,0.46
266,1024,defect,13755,0.18
266,1024,exploitation,28347,0.36
267,1024,coop,37955,0.49
267,1024,defect,12633,0.16
267,1024,exploitation,27412,0.35
268,1024,coop,35750,0.46
268,1024,defect,14038,0.18
268,1024,exploitation,28212,0.36
269,1024,coop,34070,0.44
269,1024,defect,15240,0.2
269,1024,exploitation,28690,0.37
270,1024,coop,33289,0.43
270,1024,defect,15846,0.2
270,1024,exploitation,28865,0.37
271,1024,coop,35439,0.45
271,1024,defect,14367,0.18
271,1024,exploitation,28194,0.36
272,1024,coop,35693,0.46
272,1024,defect,14479,0.19
272,1024,exploitation,27828,0.36
273,1024,coop,37677,0.48
273,1024,defect,12899,0.17
273,1024,exploitation,27424,0.35
274,1024,coop,37458,0.48
274,1024,defect,12990,0.17
274,1024,exploitation,27552,0.35
275,1024,coop,37968,0.49
275,1024,defect,12544,0.16
275,1024,exploitation,27488,0.35
276,1024,coop,37859,0.49
276,1024,defect,12649,0.16
276,1024,exploitation,27492,0.35
277,1024,coop,37617,0.48
277,1024,defect,12648,0.16
277,1024,exploitation,27735,0.36
278,1024,coop,38037,0.49
278,1024,defect,12501,0.16
278,1024,exploitation,27462,0.35
279,1024,coop,39767,0.51
279,1024,defect,11036,0.14
279,1024,exploitation,27197,0.35
280,1024,coop,40029,0.51
280,1024,defect,11311,0.15
280,1024,exploitation,26660,0.34
281,1024,coop,38040,0.49
281,1024,defect,12477,0.16
281,1024,exploitation,27483,0.35
282,1024,coop,39659,0.51
282,1024,defect,11283,0.14
282,1024,exploitation,27058,0.35
283,1024,coop,39013,0.5
283,1024,defect,11690,0.15
283,1024,exploitation,27297,0.35
284,1024,coop,37314,0.48
284,1024,defect,13089,0.17
284,1024,exploitation,27597,0.35
285,1024,coop,37483,0.48
285,1024,defect,13005,0.17
285,1024,exploitation,27512,0.35
286,1024,coop,35023,0.45
286,1024,defect,14926,0.19
286,1024,exploitation,28051,0.36
287,1024,coop,34964,0.45
287,1024,defect,14808,0.19
287,1024,exploitation,28228,0.36
288,1024,coop,35217,0.45
288,1024,defect,14834,0.19
288,1024,exploitation,27949,0.36
289,1024,coop,34711,0.45
289,1024,defect,15215,0.2
289,1024,exploitation,28074,0.36
290,1024,coop,35162,0.45
290,1024,defect,14894,0.19
290,1024,exploitation,27944,0.36
291,1024,coop,36956,0.47
291,1024,defect,13414,0.17
291,1024,exploitation,27630,0.35
292,1024,coop,37025,0.47
292,1024,defect,13232,0.17
292,1024,exploitation,27743,0.36
293,1024,coop,37013,0.47
293,1024,defect,13229,0.17
293,1024,exploitation,27758,0.36
294,1024,coop,36732,0.47
294,1024,defect,13616,0.17
294,1024,exploitation,27652,0.35
295,1024,coop,38636,0.5
295,1024,defect,12144,0.16
295,1024,exploitation,27220,0.35
296,1024,coop,38687,0.5
296,1024,defect,12314,0.16
