round,seed,strategy,count,percentage
191,1024,defect,11709,0.15
191,1024,exploitation,26837,0.34
192,1024,coop,41233,0.53
192,1024,defect,10313,0.13
192,1024,exploitation,26454,0.34
193,1024,coop,40810,0.52
193,1024,defect,10601,0.14
193,1024,exploitation,26589,0.34
194,1024,coop,38784,0.5
194,1024,defect,11984,0.15
194,1024,exploitation,27232,0.35
195,1024,coop,38767,0.5
195,1024,defect,12101,0.16
195,1024,exploitation,27132,0.35
196,1024,coop,38726,0.5
196,1024,defect,11979,0.15
196,1024,exploitation,27295,0.35
197,1024,coop,38781,0.5
197,1024,defect,11918,0.15
197,1024,exploitation,27301,0.35
198,1024,coop,39285,0.5
198,1024,defect,11588,0.15
198,1024,exploitation,27127,0.35
199,1024,coop,39062,0.5
199,1024,defect,11664,0.15
199,1024,exploitation,27274,0.35
200,1024,coop,38897,0.5
200,1024,defect,12002,0.15
200,1024,exploitation,27101,0.35
201,1024,coop,41106,0.53
201,1024,defect,10202,0.13
201,1024,exploitation,26692,0.34
202,1024,coop,40972,0.53
202,1024,defect,10402,0.13
202,1024,exploitation,26626,0.34
203,1024,coop,40612,0.52
203,1024,defect,10533,0.14
203,1024,exploitation,26855,0.34
204,1024,coop,40410,0.52
204,1024,defect,10781,0.14
204,1024,exploitation,26809,0.34
205,1024,coop,39955,0.51
205,1024,defect,11354,0.15
205,1024,exploitation,26691,0.34
206,1024,coop,39551,0.51
206,1024,defect,11489,0.15
206,1024,exploitation,26960,0.35
207,1024,coop,40620,0.52
207,1024,defect,10757,0.14
207,1024,exploitation,26623,0.34
208,1024,coop,40458,0.52
208,1024,defect,10699,0.14
208,1024,exploitation,26843,0.34
209,1024,coop,41293,0.53
209,1024,defect,10280,0.13
209,1024,exploitation,26427,0.34
210,1024,coop,41156,0.53
210,1024,defect,10316,0.13
210,1024,exploitation,26528,0.34
211,1024,coop,41218,0.53
211,1024,defect,10359,0.13
211,1024,exploitation,26423,0.34
212,1024,coop,40877,0.52
212,1024,defect,10454,0.13
212,1024,exploitation,26669,0.34
213,1024,coop,41027,0.53
213,1024,defect,10463,0.13
213,1024,exploitation,26510,0.34
214,1024,coop,41229,0.53
214,1024,defect,10308,0.13
214,1024,exploitation,26463,0.34
215,1024,coop,40564,0.52
215,1024,defect,10729,0.14
215,1024,exploitation,26707,0.34
216,1024,coop,39267,0.5
216,1024,defect,11809,0.15
216,1024,exploitation,26924,0.35
217,1024,coop,38793,0.5
217,1024,defect,12108,0.16
217,1024,exploitation,27099,0.35
218,1024,coop,38767,0.5
218,1024,defect,11975,0.15
218,1024,exploitation,27258,0.35
219,1024,coop,39108,0.5
219,1024,defect,11969,0.15
219,1024,exploitation,26923,0.35
220,1024,coop,39628,0.51
220,1024,defect,11488,0.15
220,1024,exploitation,26884,0.34
221,1024,coop,39554,0.51
221,1024,defect,11207,0.14
221,1024,exploitation,27239,0.35
222,1024,coop,37967,0.49
222,1024,defect,12531,0.16
222,1024,exploitation,27502,0.35
223,1024,coop,37552,0.48
223,1024,defect,12455,0.16
223,1024,exploitation,27993,0.36
224,1024,coop,37734,0.48
224,1024,defect,12478,0.16
224,1024,exploitation,27788,0.36
225,1024,coop,37978,0.49
225,1024,defect,12599,0.16
225,1024,exploitation,27423,0.35
226,1024,coop,37404,0.48
226,1024,defect,12770,0.16
226,1024,exploitation,27826,0.36
227,1024,coop,37316,0.48
227,1024,defect,12859,0.16
227,1024,exploitation,27825,0.36
228,1024,coop,35392,0.45
228,1024,defect,14060,0.18
228,1024,exploitation,28548,0.37
229,1024,coop,35699,0.46
229,1024,defect,13934,0.18
229,1024,exploitation,28367,0.36
230,1024,coop,35713,0.46
230,1024,defect,14135,0.18
230,1024,exploitation,28152,0.36
231,1024,coop,36313,0.47
231,1024,defect,13419,0.17
231,1024,exploitation,28268,0.36
232,1024,coop,36651,0.47
232,1024,defect,13107,0.17
232,1024,exploitation,28242,0.36
233,1024,coop,36968,0.47
233,1024,defect,12620,0.16
233,1024,exploitation,28412,0.36
234,1024,coop,36857,0.47
234,1024,defect,12814,0.16
234,1024,exploitation,28329,0.36
235,1024,coop,38873,0.5
235,1024,defect,11617,0.15
235,1024,exploitation,27510,0.35
236,1024,coop,39207,0.5
236,1024,defect,11235,0.14
236,1024,exploitation,27558,0.35
237,1024,coop,39347,0.5
237,1024,defect,11205,0.14
237,1024,exploitation,27448,0.35
238,1024,coop,39081,0.5
238,1024,defect,11547,0.15
238,1024,exploitation,27372,0.35
239,1024,coop,38933,0.5
239,1024,defect,11222,0.14
239,1024,exploitation,27845,0.36
240,1024,coop,37180,0.48
240,1024,defect,12206,0.16
240,1024,exploitation,28614,0.37
241,1024,coop,39592,0.51
241,1024,defect,10963,0.14
241,1024,exploitation,27445,0.35
242,1024,coop,37468,0.48
242,1024,defect,12269,0.16
242,1024,exploitation,28263,0.36
243,1024,coop,34768,0.45
243,1024,defect,13968,0.18
243,1024,exploitation,29264,0.38
244,1024,coop,34943,0.45
244,1024,defect,13970,0.18
244,1024,exploitation,29087,0.37
245,1024,coop,34832,0.45
245,1024,defect,14082,0.18
245,1024,exploitation,29086,0.37
246,1024,coop,35504,0.46
246,1024,defect,13824,0.18
246,1024,exploitation,28672,0.37
247,1024,coop,35081,0.45
247,1024,defect,14009,0.18
247,1024,exploitation,28910,0.37
248,1024,coop,34424,0.44
248,1024,defect,14486,0.19
248,1024,exploitation,29090,0.37
249,1024,coop,36655,0.47
249,1024,defect,13182,0.17
249,1024,exploitation,28163,0.36
250,1024,coop,36658,0.47
250,1024,defect,13208,0.17
250,1024,exploitation,28134,0.36
251,1024,coop,34196,0.44
251,1024,defect,14957,0.19
251,1024,exploitation,28847,0.37
252,1024,coop,32217,0.41
252,1024,defect,16205,0.21
252,1024,exploitation,29578,0.38
253,1024,coop,32386,0.42
253,1024,defect,16234,0.21
253,1024,exploitation,29380,0.38
254,1024,coop,32877,0.42
254,1024,defect,15376,0.2
254,1024,exploitation,29747,0.38
255,1024,coop,32971,0.42
255,1024,defect,15445,0.2
255,1024,exploitation,29584,0.38
256,1024,coop,32972,0.42
256,1024,defect,15417,0.2
256,1024,exploitation,29611,0.38
257,1024,coop,32939,0.42
257,1024,defect,15416,0.2
257,1024,exploitation,29645,0.38
258,1024,coop,30857,0.4
258,1024,defect,17290,0.22
258,1024,exploitation,29853,0.38
259,1024,coop,30778,0.39
259,1024,defect,17131,0.22
259,1024,exploitation,30091,0.39
260,1024,coop,30833,0.4
260,1024,defect,17147,0.22
260,1024,exploitation,30020,0.38
261,1024,coop,32926,0.42
261,1024,defect,15268,0.2
261,1024,exploitation,29806,0.38
